Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
20/11/2014,26,34,30,72,,6,4,360,3,0
21/11/2014,25,34,29,75,23,8,3,90,3,0
22/11/2014,26,33,30,72,1,8,3,360,3,0
23/11/2014,25,34,30,70,,2,4,90,4,0
24/11/2014,26,32,27,81,6,0,8,90,3,180
25/11/2014,24,32,28,80,9,7,6,360,2,0
26/11/2014,23,33,29,80,23,6,3,360,2,0
27/11/2014,26,34,29,78,,7,3,360,3,0
28/11/2014,26,33,28,86,,4,3,180,2,180
29/11/2014,25,32,27,84,3,5,4,360,3,0
30/11/2014,25,32,28,66,8,5,4,360,3,0
1/12/2014,27,32,29,71,,6,3,360,1,0
2/12/2014,25,,,,,0,4,225,1,0
3/12/2014,,,,,,,,,,0
4/12/2014,,,,,,,,,,0
5/12/2014,,,,,,,,,,0
6/12/2014,,,,,,,,,,0
7/12/2014,25,31,27,88,,6,5,360,2,0
8/12/2014,,,,,,,,,,0
9/12/2014,27,,29,80,0,1,4,270,2,0
10/12/2014,26,32,29,80,,,4,310,1,0
11/12/2014,25,,,,1,4,,,,0
12/12/2014,,,,,,,,,,0
13/12/2014,,,,,,,,,,0
14/12/2014,,,,,,,,,,0
15/12/2014,26,32,28,82,,4,3,320,1,315
16/12/2014,25,32,29,80,2,6,4,360,2,0
17/12/2014,,,,,,,,,,0
18/12/2014,,,,,,,,,,0
19/12/2014,,,,,,,,,,0
20/12/2014,25,31,27,88,3,5,4,360,1,0
21/12/2014,25,31,28,85,4,2,4,360,1,0
22/12/2014,25,32,29,79,,7,4,340,1,0
23/12/2014,,,,,,,,,,0
24/12/2014,24,31,,,27,2,6,360,1,0
25/12/2014,25,32,28,82,,6,4,360,2,0
26/12/2014,25,31,28,84,35,7,4,270,1,0
27/12/2014,,29,27,89,1,,5,360,1,0
28/12/2014,25,29,27,86,10,0,3,360,1,0
29/12/2014,24,31,28,84,,0,2,360,0,0
30/12/2014,26,30,26,88,,2,2,360,0,0
31/12/2014,24,31,26,86,28,4,2,360,0,0
1/1/2015,24,31,27,83,2,4,4,315,2,0
2/1/2015,25,,,,6,3,5,360,2,0
3/1/2015,,,,,,,,,,0
4/1/2015,,,,,,,,,,0
5/1/2015,24,31,27,84,13,4,2,360,1,0
6/1/2015,25,31,28,83,1,7,3,360,1,0
7/1/2015,,,,,,,,,,0
8/1/2015,,,,,,,,,,0
9/1/2015,,,,,,,,,,0
10/1/2015,,,,,,,,,,0
11/1/2015,25,31,28,82,1,8,6,350,3,0
12/1/2015,25,30,27,86,9,11,5,320,3,0
13/01/2015,26,29,27,86,,4,5,320,2,315
14/01/2015,24,,,,4,,3,45,1,0
15/01/2015,,,,,,,,,,0
16/01/2015,24,30,27,84,9,,5,360,2,0
17/01/2015,24,30,27,84,8,8,8,360,4,270
18/01/2015,24,31,27,86,13,4,6,320,3,270
19/01/2015,25,30,26,86,,5,4,270,2,0
20/01/2015,23,,,,44,3,4,360,2,0
21/01/2015,,,,,,,,,,0
22/01/2015,,,,,,,,,,0
23/01/2015,25,30,27,87,0,8,5,330,2,0
24/01/2015,24,31,27,85,1,3,5,360,2,0
25/01/2015,,,,,,,,,,0
26/01/2015,25,,,,,,3,270,2,0
27/01/2015,23,,,,1,0,,,,0
28/01/2015,,,,,,,,,,0
29/01/2015,24,31,26,87,4,6,4,315,2,0
30/01/2015,25,31,27,88,25,8,6,360,2,315
31/01/2015,25,,,,1,8,3,315,1,0
1/2/2015,25,,,,2,,0,0,0,0
2/2/2015,,,,,,,,,,0
3/2/2015,,,,,,,,,,0
4/2/2015,25,31,26,89,2,4,5,315,2,315
5/2/2015,,,,,,,,,,0
6/2/2015,25,,,,,7,,,,0
7/2/2015,24,,,,3,6,3,360,1,0
8/2/2015,,,,,,,,,,0
9/2/2015,,,,,,,,,,0
10/2/2015,25,31,28,82,,10,8,320,4,0
11/2/2015,26,,,,,6,6,320,4,315
12/2/2015,,,,,,,,,,0
13/02/2015,,,,,,,,,,0
14/02/2015,,,,,,,,,,0
15/02/2015,,,,,,,,,,0
16/02/2015,25,31,28,82,,5,4,300,2,0
17/02/2015,,,,,3,7,5,350,2,0
18/02/2015,,,,,,,,,,0
19/02/2015,,,,,,,,,,0
20/02/2015,,,,,,,,,,0
21/02/2015,,,,,,,,,,0
22/02/2015,24,31,27,85,,6,6,330,4,0
23/02/2015,26,,,,,9,5,270,3,0
24/02/2015,25,,,,,5,6,320,2,0
25/02/2015,,,,,,,,,,0
26/02/2015,,,,,,,,,,0
27/02/2015,,,,,,,,,,0
28/02/2015,24,31,28,79,,5,4,360,2,0
1/3/2015,25,31,28,80,,9,3,360,1,0
2/3/2015,25,31,27,87,,6,6,360,2,0
3/3/2015,24,30,,,33,6,7,320,4,315
4/3/2015,,31,27,86,,,5,300,4,0
5/3/2015,21,31,26,88,39,5,5,360,2,0
6/3/2015,,30,27,84,6,4,5,320,2,0
7/3/2015,25,31,26,86,,5,6,270,2,0
8/3/2015,25,29,27,86,3,3,6,360,2,0
9/3/2015,25,30,27,80,2,4,4,300,3,315
10/3/2015,23,30,27,82,,5,5,300,4,315
11/3/2015,25,30,28,82,,7,6,330,3,315
12/3/2015,24,31,27,85,13,2,6,350,4,0
13/03/2015,26,31,28,80,,6,4,330,2,0
14/03/2015,24,,,,,4,0,0,0,0
15/03/2015,,,,,,,,,,0
16/03/2015,24,30,27,84,4,6,3,300,3,0
17/03/2015,24,31,28,85,,7,4,360,2,0
18/03/2015,25,31,28,81,,8,3,360,1,0
19/03/2015,26,31,28,86,1,,4,360,1,0
20/03/2015,23,31,27,86,6,5,3,360,1,0
21/03/2015,25,31,27,86,6,3,2,360,1,0
22/03/2015,25,31,28,80,1,1,3,30,2,0
23/03/2015,24,32,28,80,,5,3,360,1,0
24/03/2015,25,32,29,78,,9,4,360,2,0
25/03/2015,25,32,28,82,,10,3,90,2,0
26/03/2015,25,32,29,79,2,,3,360,1,0
27/03/2015,26,32,29,78,,10,3,360,2,0
28/03/2015,26,32,29,81,,9,3,360,2,0
29/03/2015,26,33,29,73,,8,4,360,2,0
30/03/2015,26,32,29,76,,10,3,360,1,0
31/03/2015,27,33,30,77,,10,3,45,1,0
1/4/2015,25,32,28,86,43,8,4,360,1,0
2/4/2015,25,31,28,84,32,,3,360,2,0
3/4/2015,,30,27,87,5,7,4,360,3,0
4/4/2015,24,33,28,78,19,2,3,180,2,90
5/4/2015,25,33,29,81,2,10,2,90,1,0
6/4/2015,26,33,28,82,,9,4,45,1,0
7/4/2015,26,31,27,80,,5,3,90,2,0
8/4/2015,25,31,28,80,,4,4,360,2,0
9/4/2015,24,31,28,74,,8,3,360,2,0
10/4/2015,24,34,29,75,,10,4,330,2,90
11/4/2015,26,32,29,80,1,10,4,360,2,0
12/4/2015,26,32,,,,8,2,360,0,0
13/04/2015,24,30,27,85,16,5,3,360,1,0
14/04/2015,25,32,27,82,,5,4,360,2,0
15/04/2015,24,32,28,78,50,7,2,90,2,90
16/04/2015,,32,28,85,,,2,90,2,0
17/04/2015,26,31,28,79,,5,2,90,0,0
18/04/2015,24,32,28,77,0,3,4,360,1,0
19/04/2015,26,32,27,87,,,4,225,1,0
20/04/2015,25,31,28,84,16,5,3,360,2,0
21/04/2015,25,,28,82,,7,3,360,2,0
22/04/2015,25,31,28,85,,6,4,360,2,0
23/04/2015,25,31,27,83,1,4,3,360,1,0
24/04/2015,24,31,28,85,12,9,5,360,1,0
25/04/2015,24,28,26,89,22,7,2,360,0,0
26/04/2015,25,31,27,86,1,0,3,360,2,0
27/04/2015,25,31,27,84,3,5,2,360,2,0
28/04/2015,25,31,28,79,0,4,3,360,1,0
29/04/2015,26,30,28,84,,7,3,360,0,0
30/04/2015,24,31,28,86,36,1,3,360,1,0
1/5/2015,24,31,28,85,28,8,3,360,1,0
2/5/2015,24,30,27,86,66,5,2,360,1,0
3/5/2015,25,30,27,84,,1,2,360,2,0
4/5/2015,,30,26,94,0,1,2,90,1,0
5/5/2015,24,33,28,76,71,4,3,90,1,0
6/5/2015,26,33,,,,10,3,90,2,90
7/5/2015,25,33,28,78,5,,3,90,1,0
8/5/2015,24,33,29,69,,11,6,120,3,90
9/5/2015,24,33,28,71,,10,2,90,2,90
10/5/2015,24,33,30,63,,10,5,90,2,90
11/5/2015,27,33,30,69,,9,5,130,3,90
12/5/2015,26,34,30,71,,10,3,120,2,135
13/05/2015,28,33,30,69,,10,3,120,2,0
14/05/2015,26,33,29,76,,5,4,90,2,90
15/05/2015,,33,30,72,,9,4,90,3,90
16/05/2015,25,32,29,75,,10,3,90,2,0
17/05/2015,26,33,29,70,,10,3,90,2,90
18/05/2015,,34,29,67,,10,4,90,1,0
19/05/2015,25,33,28,71,,10,4,120,1,0
20/05/2015,22,32,28,62,,10,4,120,2,90
21/05/2015,,33,29,63,,10,3,90,2,90
22/05/2015,24,33,29,66,,10,3,90,2,90
23/05/2015,25,34,29,69,,10,4,90,2,90
24/05/2015,26,33,29,73,,10,4,120,2,0
25/05/2015,26,33,29,74,,10,5,120,2,0
26/05/2015,27,33,30,73,,10,4,120,2,90
27/05/2015,25,34,30,74,14,8,2,90,2,90
28/05/2015,24,34,29,76,2,10,2,90,1,0
29/05/2015,25,34,29,72,,10,3,360,1,0
30/05/2015,25,34,29,75,,10,4,90,1,0
31/05/2015,26,34,29,78,,10,4,90,2,90
1/6/2015,25,32,29,77,30,9,6,90,3,90
2/6/2015,24,33,28,75,,1,3,90,2,90
3/6/2015,25,34,28,79,,4,3,90,2,90
4/6/2015,25,34,29,73,22,,4,90,2,90
5/6/2015,25,34,29,67,,9,5,120,2,135
6/6/2015,25,34,29,75,,10,4,90,2,0
7/6/2015,26,33,29,73,,8,5,90,2,90
8/6/2015,25,33,29,75,2,6,2,90,2,90
9/6/2015,26,32,28,79,,7,3,100,2,0
10/6/2015,25,32,29,81,,4,4,360,1,0
11/6/2015,25,33,28,78,,8,4,90,2,90
12/6/2015,22,33,28,66,,8,5,90,2,0
13/06/2015,23,34,28,66,,10,3,90,2,90
14/06/2015,,34,28,68,,10,2,90,2,90
15/06/2015,24,33,28,75,2,8,3,90,1,90
16/06/2015,23,34,28,61,,8,4,90,1,0
17/06/2015,23,33,27,69,,11,4,90,2,90
18/06/2015,23,34,28,64,,10,5,90,2,90
19/06/2015,23,33,28,71,,10,5,90,2,0
20/06/2015,23,33,28,67,,8,4,90,3,90
21/06/2015,24,34,29,68,,10,3,90,1,0
22/06/2015,21,34,28,61,,9,3,90,1,0
23/06/2015,22,33,27,66,,10,5,90,2,90
24/06/2015,21,34,27,64,,9,4,90,2,90
25/06/2015,23,,,,,,3,90,1,90
26/06/2015,,,,,,,,,,0
27/06/2015,,,,,,,,,,0
28/06/2015,24,34,28,71,,7,4,360,1,0
29/06/2015,24,32,28,72,,10,6,45,2,0
30/06/2015,23,33,28,66,,9,5,90,2,0
1/7/2015,24,,27,70,,9,4,45,1,0
2/7/2015,23,33,28,59,,9,3,90,2,90
3/7/2015,,33,27,66,,6,2,340,1,0
4/7/2015,22,32,27,69,,9,4,360,2,0
5/7/2015,22,32,26,71,,10,4,360,1,0
6/7/2015,22,33,26,70,,,4,90,2,0
7/7/2015,23,34,27,70,,9,3,120,2,90
8/7/2015,23,33,27,67,,7,2,90,2,90
9/7/2015,22,31,28,71,,8,4,360,2,0
10/7/2015,22,33,27,65,,3,5,90,2,90
11/7/2015,25,33,29,63,,8,5,120,3,90
12/7/2015,27,33,29,67,,8,4,120,4,135
13/07/2015,27,34,30,67,,10,6,90,4,90
14/07/2015,26,33,29,60,,10,3,90,2,90
15/07/2015,26,33,29,61,,10,5,90,3,90
16/07/2015,25,33,29,62,,10,6,90,4,90
17/07/2015,25,34,28,68,,10,3,90,2,90
18/07/2015,25,34,29,66,,10,4,90,2,0
19/07/2015,24,34,28,67,,10,5,120,2,0
20/07/2015,26,34,29,69,,10,5,90,2,90
21/07/2015,26,34,29,68,,10,3,90,1,0
22/07/2015,25,34,28,72,2,10,5,130,2,90
23/07/2015,25,33,28,69,,9,5,120,2,135
24/07/2015,24,34,29,65,,10,5,90,2,0
25/07/2015,24,34,33,50,,10,5,360,2,0
26/07/2015,,34,28,67,,10,3,90,2,90
27/07/2015,,34,28,67,,10,3,90,2,90
28/07/2015,24,34,29,69,,10,4,90,2,90
29/07/2015,24,35,28,67,,10,5,90,2,90
30/07/2015,26,34,29,68,,10,5,360,2,0
31/07/2015,24,34,28,72,9,9,4,90,3,0
1/8/2015,,34,28,68,,10,3,90,2,90
2/8/2015,23,34,27,59,,7,4,90,3,0
3/8/2015,20,33,26,66,,11,4,360,2,0
4/8/2015,24,33,27,68,,11,4,90,2,0
5/8/2015,24,33,28,66,,9,4,90,2,90
6/8/2015,26,32,28,67,,9,4,90,2,90
7/8/2015,,33,28,74,6,5,3,180,2,90
8/8/2015,24,34,28,67,,6,3,90,2,0
9/8/2015,25,33,29,66,,9,4,90,2,90
10/8/2015,26,35,29,67,,7,6,120,3,0
11/8/2015,26,35,29,64,,10,4,90,2,90
12/8/2015,26,35,29,72,,9,4,120,1,0
13/08/2015,,,,,,,,,,0
14/08/2015,,34,29,71,,9,5,360,2,0
15/08/2015,26,35,29,69,,10,5,90,2,90
16/08/2015,,34,29,62,,10,5,360,3,90
17/08/2015,25,35,28,68,,10,5,90,2,0
18/08/2015,25,34,28,67,,10,3,120,2,0
19/08/2015,,34,29,69,,10,3,90,2,90
20/08/2015,22,34,27,64,,10,4,330,2,90
21/08/2015,21,33,27,67,,10,4,90,2,0
22/08/2015,24,34,27,63,,11,5,360,2,90
23/08/2015,22,34,27,61,,10,3,90,1,0
24/08/2015,22,35,28,64,,10,4,90,2,90
25/08/2015,23,35,28,63,,10,4,360,2,90
26/08/2015,23,35,28,70,,9,3,360,2,90
27/08/2015,24,35,29,69,,10,4,90,2,90
28/08/2015,25,34,29,63,,10,4,360,1,0
29/08/2015,22,36,28,67,,11,5,315,2,90
30/08/2015,24,35,28,68,2,11,5,90,3,90
31/08/2015,23,35,29,62,,11,4,90,2,90
1/9/2015,24,35,28,68,,10,2,90,1,90
2/9/2015,23,35,28,61,,10,4,90,1,0
3/9/2015,22,,28,67,,11,6,90,2,0
4/9/2015,24,35,28,65,,10,4,90,2,0
5/9/2015,24,35,28,65,,10,3,90,2,90
6/9/2015,,35,28,68,,10,3,90,2,90
7/9/2015,23,36,28,64,,10,4,360,2,90
8/9/2015,24,35,29,64,,10,3,90,2,0
9/9/2015,23,35,28,66,,10,4,360,2,0
10/9/2015,25,35,30,53,,10,4,90,2,90
11/9/2015,,35,28,61,,,4,90,2,90
12/9/2015,26,35,30,57,,10,3,90,2,90
13/09/2015,26,35,30,62,,10,4,360,2,0
14/09/2015,23,34,28,61,,10,4,360,2,0
15/09/2015,23,35,28,62,,9,4,90,2,0
16/09/2015,24,35,29,59,,9,5,90,2,90
17/09/2015,26,35,29,65,,8,4,120,2,90
18/09/2015,27,36,31,52,,10,4,90,3,90
19/09/2015,24,35,29,61,,10,4,360,2,0
20/09/2015,25,33,29,72,,10,3,360,1,0
21/09/2015,25,33,29,65,,10,4,360,2,0
22/09/2015,23,38,29,59,,10,5,90,2,0
23/09/2015,24,36,29,64,,11,3,90,2,0
24/09/2015,24,33,29,67,,9,3,360,3,0
25/09/2015,23,35,29,62,,10,3,90,2,0
26/09/2015,23,36,29,62,,10,3,90,2,0
27/09/2015,26,35,30,61,,10,4,90,1,0
28/09/2015,,,,,,,,,,0
29/09/2015,25,36,31,56,,9,5,90,3,90
30/09/2015,26,35,31,53,,10,3,360,3,0
1/10/2015,25,37,31,51,,9,3,90,2,90
2/10/2015,26,37,32,52,,9,5,90,3,90
3/10/2015,26,36,30,52,0,10,6,90,2,0
4/10/2015,27,36,31,51,,10,6,90,3,90
5/10/2015,25,35,29,57,,10,4,120,3,90
6/10/2015,24,32,28,73,,10,3,360,2,0
7/10/2015,24,36,30,67,,9,4,360,2,0
8/10/2015,25,36,29,66,,9,4,360,1,0
9/10/2015,25,36,30,65,,10,4,90,1,0
10/10/2015,24,36,30,63,,10,4,90,2,90
11/10/2015,27,34,29,63,,10,4,360,3,0
12/10/2015,26,35,31,59,,10,5,360,3,0
13/10/2015,,36,,,,,3,360,2,0
14/10/2015,25,37,30,62,,9,3,90,1,0
15/10/2015,26,37,30,59,,11,5,90,2,0
16/10/2015,25,37,31,49,,10,7,120,2,0
17/10/2015,23,,,,,10,5,90,2,0
18/10/2015,,,,,,,3,90,2,0
19/10/2015,25,38,30,63,,8,4,90,2,0
20/10/2015,24,37,30,62,,4,3,90,2,90
21/10/2015,25,37,30,61,,11,6,90,3,90
22/10/2015,26,36,31,52,,9,6,90,3,90
23/10/2015,25,,,,,10,8,80,4,90
24/10/2015,,,,,,,5,360,4,90
25/10/2015,,37,,,,,3,360,1,0
26/10/2015,24,37,30,62,,10,4,90,1,0
27/10/2015,25,38,31,61,,9,5,90,3,90
28/10/2015,26,35,30,72,,10,8,320,3,90
29/10/2015,26,,,,,9,5,90,3,90
30/10/2015,,,,,,,,,,0
31/10/2015,25,37,30,69,,7,5,350,3,0
1/11/2015,26,34,30,64,,9,5,350,2,0
2/11/2015,26,34,30,72,,11,8,360,3,0
3/11/2015,26,34,29,74,1,10,5,360,3,0
4/11/2015,26,34,29,72,1,9,7,45,3,315
5/11/2015,26,34,30,72,,9,,,,0
6/11/2015,25,35,30,71,,9,5,360,4,0
7/11/2015,25,35,29,79,,8,5,360,3,0
8/11/2015,25,32,28,79,33,6,5,360,2,0
9/11/2015,25,34,29,78,,3,5,90,2,0
10/11/2015,25,33,28,79,,6,5,360,1,0
11/11/2015,25,33,28,81,,,,,,0
12/11/2015,25,35,30,72,,,4,220,2,0
13/11/2015,24,35,29,75,47,7,4,90,2,0
14/11/2015,25,35,30,71,2,6,4,90,2,0
15/11/2015,26,37,31,69,,9,4,90,2,0
16/11/2015,26,,30,73,,9,5,90,2,90
17/11/2015,,,27,,,,,,,0
18/11/2015,,35,30,,,,5,360,2,90
19/11/2015,26,35,31,71,,8,4,90,2,0
20/11/2015,25,35,30,72,8,8,4,90,2,0
21/11/2015,23,34,29,77,35,10,4,90,2,0
22/11/2015,26,,31,,,8,8,90,4,90
23/11/2015,,35,,,,,,,,0
24/11/2015,27,36,30,70,,,4,330,1,0
25/11/2015,27,33,30,74,,6,4,30,2,0
26/11/2015,27,32,29,79,,8,6,290,2,0
27/11/2015,26,33,29,77,4,9,5,360,2,0
28/11/2015,26,,31,70,,9,5,90,3,90
29/11/2015,,34,,,,,,,,0
30/11/2015,23,33,29,84,,,3,330,2,0
1/12/2015,26,33,30,77,,8,3,360,2,0
2/12/2015,26,33,30,75,,9,4,360,2,0
3/12/2015,25,33,30,76,,7,3,45,2,0
4/12/2015,26,32,29,77,,0,5,320,3,0
5/12/2015,24,33,28,80,24,7,2,270,2,270
6/12/2015,25,33,28,86,10,,4,360,2,0
7/12/2015,25,32,29,79,1,3,4,360,2,0
8/12/2015,26,32,29,77,,5,5,360,2,0
9/12/2015,25,33,29,80,2,9,4,360,2,0
10/12/2015,23,32,29,82,53,6,5,360,2,0
11/12/2015,26,32,29,83,,,3,360,2,0
12/12/2015,24,32,29,82,,,5,360,2,0
13/12/2015,25,32,29,80,,6,5,360,2,0
14/12/2015,26,30,28,86,,8,4,360,2,0
15/12/2015,24,31,27,81,17,0,5,320,2,315
16/12/2015,25,29,27,88,7,2,2,320,1,0
17/12/2015,25,26,26,91,,,,,,0
18/12/2015,24,31,27,82,6,,7,350,4,0
19/12/2015,24,30,27,88,11,1,7,300,3,0
20/12/2015,25,31,28,80,1,0,6,310,3,315
21/12/2015,24,29,26,89,11,4,8,160,3,315
22/12/2015,25,,,,12,,0,0,0,0
23/12/2015,,,,,,,,,,0
24/12/2015,25,31,28,79,0,7,5,300,2,0
25/12/2015,25,31,28,80,,5,4,300,1,0
26/12/2015,25,32,28,85,,2,6,320,2,0
27/12/2015,26,32,28,82,1,9,7,320,2,0
28/12/2015,26,32,28,82,,9,4,330,2,0
29/12/2015,25,31,28,82,2,8,5,360,2,0
30/12/2015,25,31,29,80,9,8,5,310,2,0
31/12/2015,26,32,29,80,0,8,6,310,2,0
1/1/2016,25,32,29,77,,7,4,270,1,0
2/1/2016,26,32,28,86,1,6,4,330,2,0
3/1/2016,27,32,28,86,,2,4,120,2,0
4/1/2016,23,32,28,84,77,5,4,360,2,0
5/1/2016,26,32,28,85,,7,4,360,2,0
6/1/2016,25,32,29,78,22,2,3,310,2,0
7/1/2016,26,35,30,72,,11,3,330,1,0
8/1/2016,27,35,30,78,,11,5,290,2,0
9/1/2016,23,32,30,78,30,10,6,340,2,0
10/1/2016,26,32,29,82,,9,4,360,2,0
11/1/2016,26,31,28,83,1,8,2,360,1,0
12/1/2016,25,34,30,72,,4,2,90,2,90
13/01/2016,25,34,30,76,,9,4,360,2,0
14/01/2016,26,34,30,74,,7,6,50,2,0
15/01/2016,27,34,30,74,,8,4,90,2,0
16/01/2016,27,33,30,76,,8,6,360,3,0
17/01/2016,27,33,29,82,,7,6,120,3,0
18/01/2016,25,,28,85,10,7,3,360,2,0
19/01/2016,25,33,29,83,3,5,5,310,2,0
20/01/2016,24,30,27,90,16,8,6,2,2,0
21/01/2016,24,32,28,84,0,0,5,330,2,0
22/01/2016,26,32,29,86,0,5,5,360,2,0
23/01/2016,24,30,27,85,18,8,7,270,3,270
24/01/2016,25,30,27,88,,5,5,310,3,270
25/01/2016,24,33,28,83,,,7,300,3,315
26/01/2016,26,31,27,87,,5,6,310,2,315
27/01/2016,24,31,27,92,9,4,7,360,2,0
28/01/2016,24,31,28,86,14,5,4,330,1,0
29/01/2016,26,32,29,80,,8,4,320,2,0
30/01/2016,26,31,29,82,,8,4,270,4,270
31/01/2016,25,28,26,93,9,,6,300,3,315
1/2/2016,25,32,29,83,8,0,7,290,3,270
2/2/2016,26,31,28,81,,6,6,290,2,0
3/2/2016,26,31,28,86,1,1,4,320,1,0
4/2/2016,26,31,27,88,,0,4,360,2,0
5/2/2016,25,31,27,91,21,2,2,360,2,0
6/2/2016,25,31,27,90,11,3,3,340,1,0
7/2/2016,24,31,28,88,16,2,4,300,1,0
8/2/2016,25,30,27,89,2,4,4,330,2,0
9/2/2016,26,30,27,89,3,,5,310,2,0
10/2/2016,25,31,27,92,16,3,3,270,2,0
11/2/2016,25,29,26,92,2,0,2,360,2,0
12/2/2016,25,30,27,93,12,0,2,320,1,0
13/02/2016,25,32,28,86,1,0,4,320,1,0
14/02/2016,26,31,28,86,,3,4,310,1,0
15/02/2016,25,,29,81,,6,5,320,2,315
16/02/2016,25,30,27,86,20,7,5,320,2,0
17/02/2016,25,30,28,84,8,5,2,270,2,0
18/02/2016,25,32,29,84,,5,4,320,2,0
19/02/2016,25,32,29,82,4,10,4,310,2,0
20/02/2016,26,32,29,82,,9,4,320,2,315
21/02/2016,25,30,27,90,12,8,5,315,2,315
22/02/2016,24,31,27,89,25,0,5,320,2,0
23/02/2016,23,31,28,88,36,8,3,360,2,0
24/02/2016,25,32,28,84,2,5,5,320,2,315
25/02/2016,25,30,27,86,,6,5,320,2,315
26/02/2016,25,31,27,86,11,0,7,320,3,315
27/02/2016,25,31,27,86,0,8,8,320,2,315
28/02/2016,26,30,27,87,2,1,7,320,4,315
29/02/2016,25,30,27,89,0,4,4,310,3,315
1/3/2016,,31,26,90,41,0,6,320,3,270
2/3/2016,25,31,27,86,3,0,5,320,2,315
3/3/2016,25,32,28,83,,3,4,300,1,0
4/3/2016,25,,28,82,1,5,4,330,2,315
5/3/2016,25,31,27,85,1,6,5,360,2,0
6/3/2016,25,30,28,84,7,4,2,360,2,0
7/3/2016,24,32,29,78,,4,3,320,2,0
8/3/2016,27,32,29,86,,10,4,310,2,315
9/3/2016,26,32,29,81,,6,4,310,1,0
10/3/2016,27,33,30,79,,9,6,330,2,315
11/3/2016,26,32,28,83,7,8,4,320,1,0
12/3/2016,25,32,29,80,0,4,2,360,2,0
13/03/2016,25,33,29,79,,8,3,320,2,0
14/03/2016,27,32,29,82,,9,5,360,2,0
15/03/2016,26,32,29,77,1,6,4,350,1,0
16/03/2016,26,31,28,79,,8,4,300,2,315
17/03/2016,26,33,28,82,,3,3,5,2,0
18/03/2016,25,32,28,84,9,6,3,360,2,0
19/03/2016,25,33,29,81,5,6,4,310,2,0
20/03/2016,27,33,29,79,,7,5,280,2,0
21/03/2016,27,33,29,77,,9,4,360,1,0
22/03/2016,26,33,29,79,,6,5,330,2,0
23/03/2016,25,32,29,81,6,8,5,330,2,270
24/03/2016,25,32,29,78,,5,2,360,2,0
25/03/2016,25,33,28,85,,0,4,320,2,0
26/03/2016,25,32,29,83,31,5,4,290,2,0
27/03/2016,26,,29,79,,10,4,340,1,0
28/03/2016,24,32,28,82,19,11,6,320,2,0
29/03/2016,27,31,28,84,,,4,360,1,0
30/03/2016,25,32,28,82,,1,5,330,2,315
31/03/2016,26,31,27,89,3,6,4,360,2,0
1/4/2016,25,32,28,81,15,2,3,360,1,0
2/4/2016,26,32,28,80,,5,4,360,1,0
3/4/2016,25,34,29,79,,6,5,120,2,0
4/4/2016,25,34,29,77,70,9,3,180,2,90
5/4/2016,24,34,29,82,16,7,5,360,2,0
6/4/2016,26,34,28,82,,3,6,360,3,0
7/4/2016,24,33,29,81,20,7,4,360,2,0
8/4/2016,26,32,29,78,,7,4,320,2,0
9/4/2016,27,31,29,80,,8,4,320,2,0
10/4/2016,26,32,29,81,1,5,2,90,2,0
11/4/2016,25,34,29,82,41,5,4,310,2,0
12/4/2016,27,32,29,85,,8,5,150,2,0
13/04/2016,25,32,27,88,1,4,4,360,2,0
14/04/2016,25,32,29,82,50,5,4,360,1,0
15/04/2016,24,31,28,83,,4,4,100,1,0
16/04/2016,26,33,30,74,3,0,2,90,2,90
17/04/2016,26,33,30,76,,9,6,360,3,0
18/04/2016,27,33,29,81,,8,8,210,2,0
19/04/2016,26,32,29,85,29,4,6,320,2,0
20/04/2016,26,34,29,77,,8,6,120,2,0
21/04/2016,27,33,29,78,,,4,150,2,90
22/04/2016,26,31,29,76,,6,5,90,2,90
23/04/2016,,33,30,78,4,1,4,360,2,0
24/04/2016,26,34,30,74,4,7,6,130,3,0
25/04/2016,28,34,31,70,,10,6,110,3,45
26/04/2016,28,31,28,80,,9,4,100,2,45
27/04/2016,26,34,30,73,,0,4,120,2,0
28/04/2016,26,33,29,80,,10,4,90,2,90
29/04/2016,26,34,30,77,7,8,3,180,2,0
30/04/2016,27,34,30,73,1,10,5,80,2,0
1/5/2016,27,33,29,76,,10,5,100,2,90
2/5/2016,27,34,30,70,,6,6,120,2,135
3/5/2016,28,34,30,75,1,8,2,45,1,0
4/5/2016,26,33,30,79,0,9,2,90,2,90
5/5/2016,26,34,30,72,,9,3,310,2,0
6/5/2016,26,32,30,76,,8,3,360,1,0
7/5/2016,26,33,29,76,,10,3,360,1,0
8/5/2016,26,33,29,80,,10,4,320,1,0
9/5/2016,26,32,29,80,,5,5,360,2,0
10/5/2016,25,33,30,76,,9,2,90,2,90
11/5/2016,,34,30,79,,8,4,360,2,90
12/5/2016,26,34,29,80,1,7,5,110,2,0
13/05/2016,25,34,30,75,16,8,5,120,2,135
14/05/2016,28,34,30,75,,10,5,120,2,0
15/05/2016,28,34,30,74,0,5,4,120,2,0
16/05/2016,26,32,30,80,4,7,2,360,2,0
17/05/2016,26,34,29,84,,6,5,170,3,0
18/05/2016,25,34,30,80,29,4,5,90,2,90
19/05/2016,27,33,30,77,,8,6,360,2,0
20/05/2016,25,33,29,84,38,9,4,45,2,0
21/05/2016,26,33,29,81,3,8,3,90,2,90
22/05/2016,26,32,29,83,4,6,2,360,2,0
23/05/2016,25,32,29,79,25,3,3,90,2,90
